file,key,unprocessed,processed
TCE_1409,presentaddress,"18164 , Baywa Circle , Farigabad -","18164, Baywa Circle, Farigabad"
TCE_1409,permanentaddress,"021205 , Khatsi Circle , Adoni-188083","021205, Khatsi Circle, Adoni-188083"
TCE_1409,maritalstatus,single .,Single
TCE_1409,languageknown,"Kannada , English , Tamil","Kannada, English, Tamil"
TCE_1409,referencescmob2,Sara Konda - 171284800 ) .,Sara Konda - 171284800
TCE_1409,AlternateNo,"8 2,850 4590 .",828504590
TCE_1409,referencescmob1,Irish Puri-9169172162 .,Irish Puri - 9169172162
TCE_1409,contactnumber,8637592216,8637592216
TCE_1409,gender,Female .,Female
TCE_1409,Fatherhusbandname,neel ball .,Neel Ball
TCE_1409,date,aq ( 20 ( 2022 .,20/2022
TCE_1409,qualification,pioloma .,Diploma
TCE_1409,experience1,"I years at Dani"" Irsoup",I years at Dani Irsoup
TCE_1409,experience,to years at Reddy Surin and Palla,to years at Reddy Surin and Palla
TCE_1409,place,Agartala .,Agartala
TCE_1409,nationality,Indian,Indian
TCE_1409,bloodgroup,Bt .,B+
TCE_1409,Dateofbirth,2/22 ) 2006,2/22/2006
TCE_1490,candidatename,f Luke phawan .,f Luke Phawan
TCE_1490,contactnumber,8625224724 .,8625224724
TCE_1490,experience,9 years at Wali Verma and Shaveri,9 years at Wali Verma and Shaveri
TCE_1490,referencescmob1,Sarmesh Bava-6419221385 .,Sarmesh Bava - 6419221385
TCE_1490,experience1,6 years at Bhasin Ple-,6 years at Bhasin Ple-
TCE_1490,permanentaddress,"30 , Kade Street , Proddatur -771467 .","30, Kade Street, Proddatur -771467"
TCE_1490,presentaddress,"H. No.23 , Guha Road , Gurgaon , 845672","H. No.23, Guha Road, Gurgaon, 845672"
TCE_1490,referencescmob2,Jason Kibe -8065326804 .,Jason Kibe - 8065326804
TCE_1490,languageknown,"Marathi , English , Bengali , Gujarati","Marathi, English, Bengali, Gujarati"
TCE_1490,AlternateNo,9978 223122 .,9978223122
TCE_1490,Fatherhusbandname,Ronith Dhawan,Ronith Dhawan
TCE_1490,nationality,Indian,Indian
TCE_1490,maritalstatus,single .,Single
TCE_1490,place,Grandhinagan .,Gandhinagar
TCE_1490,qualification,10th pass .,10th Pass
TCE_1490,gender,Male .,Male
TCE_1490,date,03 ( 04 ( 2023 .,03-04-2023
TCE_1490,Dateofbirth,"9/23 (200 ) """,9/23/200
TCE_1490,bloodgroup,of,O
MIT_233,referencescmob2,Dayita Bern - 9780203652,Dayita Bern - 9780203652
MIT_233,experience1,7 year at Luke chacko and opera,7 year at Luke chacko and opera
MIT_233,experience,4 year at Thaker and Sons,4 year at Thaker and Sons
MIT_233,AlternateNo,728898915,728898915
MIT_233,Dateofbirth,9/29/1963 .,9/29/1963
MIT_233,aadhaarcard,2.23696E+11,2.23696E+11
MIT_233,place,Kavaratti .,Kavaratti
MIT_233,maritalstatus,single .,Single
MIT_233,qualification,Post-Graduate .,Post-Graduate
MIT_233,permanentaddress,"H.NO.112 , Greenal zila , Gudivada 20354 ,","H.NO.112, Greenal zila, Gudivada 20354"
MIT_233,presentaddress,"HONO.93 , Root circle , Delhi-485157","HONO.93, Root circle, Delhi-485157"
MIT_233,date,10/19 ( 2025 .,10/19/2025
MIT_233,bloodgroup,Abt .,AB+
MIT_233,candidatename,Tamanna Saha .,Tamanna Saha
MIT_233,referencescmob1,Darika Halder-9020997208,Darika Halder - 9020997208
MIT_233,nationality,Indian .,Indian
MIT_233,gender,Female .,Female
MIT_233,Fatherhusbandname,Azaan Saha .,Azaan Saha
MIT_233,languageknown,"Kannada , Marathi , Malayalam , Bengali","Kannada, Marathi, Malayalam, Bengali"
MIT_233,contactnumber,956586482,956586482
MIT_526,permanentaddress,"H.NO. F.BO KRabbi Maag , Vellure","H.NO. F.BO KRabbi Maag, Vellure"
MIT_526,AlternateNo,734-50-89,7345089
MIT_526,presentaddress,"11 , Runt Road , Grade -8,898 ,","11, Runt Road, Grade -8,898"
MIT_526,referencescmob1,"Pranen Sachdeve -970,035",Pranen Sachdeve - 970035
MIT_526,experience1,8 years at Bandon' Multi-Edwin,8 years at Bandon Multi-Edwin
MIT_526,experience,Tyers of rain-ten .,Tyers of rain-ten
MIT_526,languageknown,"raodeyalam , Itindi , tremil","Raodeyalam, Hindi, Tamil"
MIT_526,referencescmob2,Omega Moody - F156 865611 .,Omega Moody - 156865611
MIT_526,date,07 (0 7 ( 2023 .,07/0/7/2023
MIT_526,Fatherhusbandname,Southman Vore,Southman Vore
MIT_526,nationality,Inoham .,Inoham
MIT_526,gender,Femek,Femek
MIT_526,Dateofbirth,7/2 3/1998 .,7/2/3/1998
MIT_526,maritalstatus,Mani et,Maniet
MIT_526,qualification,Diploma .,Diploma
MIT_526,aadhaarcard,"8493 46,000000",8.49346E+11
MIT_526,contactnumber,91 3.2.9443 .,91329443
MIT_526,place,fatner .,Fatner
MIT_526,candidatename,Verve Vere,Verve Vere
MIT_526,bloodgroup,0 t,O+
MIT_361,pancard,LNSBT 8882K,LNSBT8882K
MIT_361,experience,I Years at Sastry Inc.,I Years at Sastry Inc
MIT_361,languageknown,"English , Bengli , Malayalam","English, Bengali, Malayalam"
MIT_361,AlternateNo,7264 666656,7264666656
MIT_361,permanentaddress,"87/69 , Kala Uncle , Hapur-944716","87/69, Kala Uncle, Hapur-944716"
MIT_361,presentaddress,"H. No.695 , Agrawal Nagar , Bardhaman 894854","H. No.695, Agrawal Nagar, Bardhaman 894854"
MIT_361,referencescmob2,Samaksh Mukhopadhyay - 7T2421 0985,Samaksh Mukhopadhyay - 724210985
MIT_361,Dateofbirth,1/3/984 .,1/3/984
MIT_361,experience1,6 years at Deshpande Iyengan and Bassi,6 years at Deshpande Iyengan and Bassi
MIT_361,qualification,Graduate .,Graduate
MIT_361,maritalstatus,single .,Single
MIT_361,contactnumber,9 894 639477,9894639477
MIT_361,nationality,Indian,Indian
MIT_361,bloodgroup,at,A+
MIT_361,place,Thiruvannah woman,Thiruvannahwoman
MIT_361,gender,male .,Male
MIT_361,candidatename,Tanny Buch .,Tanny Buch
MIT_361,date,09 ( 13 ( 2024 .,9/13/2024
MIT_361,referencescmob1,Yutika Dhahimal - 9642207/85,Yutika Dhahimal - 964220785
MIT_361,aadhaarcard,L 20382000000,20382000000
MIT_361,Fatherhusbandname,Anthony Buch .,Anthony Buch
MIT_7,experience,1 years at Behl-chanda,1 years at Behl-chanda
MIT_7,permanentaddress,"045 , Parnos Nagar , Multi -586923 .","045, Parnos Nagar, Multi -586923"
MIT_7,experience1,5 years at Sampath Malhotra and Basu .,5 years at Sampath Malhotra and Basu
MIT_7,gender,Male .,Male
MIT_7,nationality,Indian .,Indian
MIT_7,candidatename,Harsh Lalla .,Harsh Lalla
MIT_7,referencescmob2,Prancel Naturajan - a 588788290 .,Prancel Naturajan - 588788290
MIT_7,pancard,CHCVB 7093I .,CHCVB7093I
MIT_7,AlternateNo,9.5 75082 752 .,9575082752
MIT_7,maritalstatus,Married .,Married
MIT_7,qualification,broaduate .,Graduate
MIT_7,languageknown,"Gujarati , English .","Gujarati, English"
MIT_7,contactnumber,7 709357 713 .,7709357713
MIT_7,bloodgroup,AB #,AB
MIT_7,presentaddress,"h27 , Some circle , horakhpur - 280598 .","H27, Some Circle, Horakhpur - 280598"
MIT_7,date,01 ( 25 ) 20214 .,1/25/20214
MIT_7,referencescmob1,"Peter Sackar-87,5,911623 .",Peter Sackar - 875911623
MIT_7,Fatherhusbandname,Zayyan Lallo .,Zayyan Lallo
MIT_7,place,Ronchi .,Ranchi
MIT_7,Dateofbirth,"7,26I 1992 .",7/26/1992
TCE_1318,candidatename,Tanay Manda .,Tanay Manda
TCE_1318,referencescmob1,Luke Ramel -9/2'69.7.2.7 .,Luke Ramel - 9269727
TCE_1318,maritalstatus,married .,Married
TCE_1318,permanentaddress,"H. No.8 & Uppal Ganj , Junagadh O. 2021","H. No.8 Uppal Ganj, Junagadh O. 2021"
TCE_1318,languageknown,"Tamil , Telugu , English","Tamil, Telugu, English"
TCE_1318,AlternateNo,8 00455506,800455506
TCE_1318,place,Kolkata .,Kolkata
TCE_1318,presentaddress,"14 4 , Dana Chovak , Buhampur ,037150","14 4, Dana Chovak, Buhampur,037150"
TCE_1318,qualification,Diploma .,Diploma
TCE_1318,experience,Tycars at Wable-Pradhan .,Tycars at Wable-Pradhan
TCE_1318,Dateofbirth,8/27 ( 1960,8/27/1960
TCE_1318,experience1,2 years at Nadkarni Bath and Grade,2 years at Nadkarni Bath and Grade
TCE_1318,date,0 9/13 (2023 .,0/9/13/2023
TCE_1318,referencescmob2,Chanakya rule - 18 703 7/ 4.,Chanakya Rule - 1870374
TCE_1318,Fatherhusbandname,Udarsh Manda,Udarsh Manda
TCE_1318,contactnumber,1244 4.96962 .,1244496962
TCE_1318,gender,Male .,Male
TCE_1318,nationality,Indian .,Indian
TCE_1318,bloodgroup,a b -,AB-
TCE_1110,permanentaddress,"530, Restogi Rupathi 7185 33","530, Restogi Rupathi 7185 33"
TCE_1110,presentaddress,"613 , Lad Path's Bidannagan","613, Lad Paths Bidannagan"
TCE_1110,experience,9 years at San Girose azoho,9 years at San Girose azoho
TCE_1110,languageknown,"Hindi , Gujarati , Kanno d'a","Hindi, Gujarati, Kanno, da"
TCE_1110,referencescmob1,ranes oak-9052840988,Ranes Oak - 9052840988
TCE_1110,candidatename,Ubika Agarwal,Ubika Agarwal
TCE_1110,date,01/4/202 2 .,01/4/202/2
TCE_1110,contactnumber,7211787576,7211787576
TCE_1110,referencescmob2,Chakrify Opothi - 7 4 55774 732,Chakrify Opothi - 7455774732
TCE_1110,qualification,Post- Graduate,Post-Graduate
TCE_1110,maritalstatus,married .,Married
TCE_1110,Dateofbirth,a ( 14 ) 1940,14/1940
TCE_1110,AlternateNo,99 4.4.3.0 (,9944301
TCE_1110,Fatherhusbandname,"Brijesh "" Agarwal",Brijesh Agarwal
TCE_1110,experience1,4 years at Nayak-Tiwari,4 years at Nayak-Tiwari
TCE_1110,place,Grang tok .,Gangtok
TCE_1110,gender,Female .,Female
TCE_1110,nationality,Indian,Indian
TCE_1110,bloodgroup,AB -,AB-
MIT_444,permanentaddress,"08 , Monoa Moorg , Tirurelveli -942039","08, Monoa Moorg, Tirurelveli -942039"
MIT_444,presentaddress,"92/89 , Yadav Zila , Pallavaram - 826533","92/89, Yadav Zila, Pallavaram - 826533"
MIT_444,languageknown,"Gujarati , Tamil , Bengali .","Gujarati, Tamil, Bengali"
MIT_444,nationality,Indian,Indian
MIT_444,referencescmob1,Bragan Khanna - 1937bb30-3 .,Bragan Khanna - 1937bb30-3 
MIT_444,Fatherhusbandname,Rohan Roy .,Rohan Roy
MIT_444,candidatename,Alexander Roy,Alexander Roy
MIT_444,referencescmob2,Chasmum Bank - 11500633b2,Chasmum Bank - 115006332
MIT_444,pancard,TUDOGTIP 3E,TUDOG71P3E
MIT_444,place,Mumbai .,Mumbai
MIT_444,experience,B Years at Bhat Inc.,B Years at Bhat Inc
MIT_444,experience1,1 years at Graba - Aurora,1 years at Graba - Aurora
MIT_444,gender,Male .,Male
MIT_444,AlternateNo,92 386 3.8424 .,9238638424
MIT_444,date,02 (02 )2023 .,02-02-2023
MIT_444,maritalstatus,Married .,Married
MIT_444,bloodgroup,A -,A-
MIT_444,contactnumber,946878bb46 .,9468786646
MIT_444,Dateofbirth,5 ( 1973 .,May-73
MIT_444,qualification,Diploma .,Diploma
MIT_248,experience1,3 years at Ahluwalia-Royal,3 years at Ahluwalia-Royal
MIT_248,place,Bengalum,Bengaluru
MIT_248,gender,male .,Male
MIT_248,languageknown,"Tamil , Mauathi","Tamil, Marathi"
MIT_248,referencescmob2,Daniel Chaudhuri - 8204to4638,Daniel Chaudhuri - 82044638
MIT_248,Dateofbirth,12 (H. 1989,Dec-89
MIT_248,permanentaddress,"987 , Chhabena Road , Jatum 5.4,706","987, Chhabena Road, Jatum 5.4,706"
MIT_248,pancard,Y.MARB002 TX,YMARB0027X
MIT_248,contactnumber,90080785 12,9008078512
MIT_248,experience,6 years at Sandal Ramaswamy,6 years at Sandal Ramaswamy
MIT_248,qualification,Post-On graduate .,Post-Graduate
MIT_248,presentaddress,"H.NO.21 , Bank Road , Duke H50566","H.NO.21, Bank Road, Duke H50566"
MIT_248,maritalstatus,married .,Married
MIT_248,Fatherhusbandname,Nakul PANDYA,Nakul PANDYA
MIT_248,nationality,Indian,Indian
MIT_248,date,"""415 ( 2022",415/2022
MIT_248,bloodgroup,B -,B-
MIT_248,candidatename,Ojas PANDYA .,Ojas PANDYA
MIT_248,referencescmob1,said Mammen - T8/9490048,Said Mammen - 89490048
MIT_248,AlternateNo,19546 742 15 .,1954674215
TCE_1091,referencescmob1,Barkher chander - 8385825848 .,Barkher Chander - 8385825848
TCE_1091,experience,6 years at Dani Ranjan and Pugor .,6 years at Dani Ranjan and Pugor
TCE_1091,permanentaddress,"80,015 , Subherund Negar , Nellore-733934","80,015, Subherund Negar, Nellore-733934"
TCE_1091,languageknown,"Hindi , Kannada .","Hindi, Kannada"
TCE_1091,contactnumber,96916tho-3 .,9691603
TCE_1091,candidatename,Saqui Ram .,Saqui Ram
TCE_1091,experience1,A years at Shankar Sethi and Bala,A years at Shankar Sethi and Bala
TCE_1091,presentaddress,"H. Mo.TH. Sandra Ciurde , Kounali-759176","H. Mo.TH. Sandra Ciurde, Kounali-759176"
TCE_1091,AlternateNo,8723813521 .,8723813521
TCE_1091,referencescmob2,Rodhar Tara - T108182666 .,Rodhar Tara - 108182666
TCE_1091,nationality,Indian .,Indian
TCE_1091,Dateofbirth,"11/11,0005 .",11-11-2005
TCE_1091,qualification,Diploma .,Diploma
TCE_1091,place,it anagan .,Itanagar
TCE_1091,maritalstatus,single .,Single
TCE_1091,gender,Female .,Female
TCE_1091,bloodgroup,0 -,O-
TCE_1091,date,10113 (2023 .,10113/2023
TCE_1091,Fatherhusbandname,Samesh Rome .,Samesh Rome
MIT_681,languageknown,"English , Malayalam , Kannada","English, Malayalam, Kannada"
MIT_681,candidatename,Girima KORDAL,Girima KORDAL
MIT_681,permanentaddress,"HNO , 54 , GABA MARG , MANALOPE - 354692","HNO, 54, GABA MARG, MANALOPE - 354692"
MIT_681,presentaddress,"HNO. 70 , MISTRY GANJ , VLUBERIA O164ab","HNO. 70, MISTRY GANJ, VLUBERIA O164ab"
MIT_681,Fatherhusbandname,Qasim Korpal,Qasim Korpal
MIT_681,AlternateNo,75099099 21 .,7509909921
MIT_681,gender,Female .,Female
MIT_681,referencescmob2,"Vrisur : "" ( Macko - 955 in 29. 762 .",Vrisur Macko - 95529762
MIT_681,contactnumber,985 88 26431 .,9858826431
MIT_681,nationality,Indian .,Indian
MIT_681,experience1,I Years at Thakkar - Brahmbnatt,I Years at Thakkar - Brahmbnatt
MIT_681,referencescmob1,Zaidmane - 833827hms .,Zaidmane - 833827
MIT_681,aadhaarcard,"243 795,000000",2.43795E+11
MIT_681,experience,9 Years at Kade-Wadnwa .,9 Years at Kade-Wadnwa
MIT_681,date,07 (000695 .,07/000695
MIT_681,bloodgroup,Bt .,B+
MIT_681,qualification,Iain Pass,Iain Pass
MIT_681,Dateofbirth,10 (630 ( 1Aga .,10/630/1
MIT_681,maritalstatus,Married .,Married
MIT_681,place,KAVARA TTI .,Kavaratti
MIT_676,experience,TYEARS AT KANNAN SARIN AND AGGARWAL,TYEARS AT KANNAN SARIN AND AGGARWAL
MIT_676,candidatename,Yashvi Bahri,Yashvi Bahri
MIT_676,presentaddress,"H.NO.032 , RANK , DEHRI , 58.111 ,","H.NO.032, RANK, DEHRI, 58.111"
MIT_676,qualification,10th pass .,10th Pass
MIT_676,bloodgroup,abt .,AB+
MIT_676,experience1,2years at Sir Mallick and Amarwal,2years at Sir Mallick and Amarwal
MIT_676,maritalstatus,married .,Married
MIT_676,referencescmob2,Samaksh Nadkarni-9318278506,Samaksh Nadkarni - 9318278506
MIT_676,languageknown,"Kannada , Giudarati , English , Marathi","Kannada, Gujarati, English, Marathi"
MIT_676,nationality,Indian,Indian
MIT_676,permanentaddress,"H.NO.91 , Rajan Street , Salem.956964","H.NO.91, Rajan Street, Salem.956964"
MIT_676,place,stillong .,Shillong
MIT_676,referencescmob1,AYAIN SWAINATHAN _7740629103,AYAINSWAINATHAN - 7740629103
MIT_676,Fatherhusbandname,Daniel Bahri .,Daniel Bahri
MIT_676,AlternateNo,18148 5.23 0,181485230
MIT_676,Dateofbirth,2/2 (196 ) .,2/2/196
MIT_676,date,05 ( IT ( 2024 .,May-24
MIT_676,contactnumber,8749284840,8749284840
MIT_676,gender,female .,Female
MIT_676,aadhaarcard,2.57623E+11,2.57623E+11
TCE_1344,nationality,Indian,Indian
TCE_1344,presentaddress,"626313.90 , Nig Path , Jabalpur","626313.90, Nig Path, Jabalpur"
TCE_1344,languageknown,"Hindi , Gujaratir Kannado , Malayako ,","Hindi, Gujarati, Kannada, Malayalam"
TCE_1344,contactnumber,01481 53215,148153215
TCE_1344,gender,Male .,Male
TCE_1344,experience,8 years at Chandler Group .,8 years at Chandler Group
TCE_1344,referencescmob2,Dominic Mukhopadhyay - 8e34245211,Dominic Mukhopadhyay - 834245211
TCE_1344,experience1,2 years at Loke Inc.,2 years at Loke Inc
TCE_1344,permanentaddress,"01 , Biswas Circle , Naihati 1938-","01, Biswas Circle, Naihati 1938"
TCE_1344,referencescmob1,Ojas Kamdar - 18165-08 89 .,Ojas Kamdar - 18165-08 89 
TCE_1344,AlternateNo,92882G094 2,9288260942
TCE_1344,candidatename,Animudh Basak,Animudh Basak
TCE_1344,bloodgroup,A A,AA
TCE_1344,place,Agarfala .,Agartala
TCE_1344,maritalstatus,married .,Married
TCE_1344,date,06 ( 99 (2023,6/99/2023
TCE_1344,Fatherhusbandname,Ekalinga Busak,Ekalinga Busak
TCE_1344,qualification,Diploma .,Diploma
TCE_1344,Dateofbirth,"12 (161,089",12/161/89
TCE_1165,referencescmob1,Gragan Khare - 7.34.56 950,Gragan Khare - 73456950
TCE_1165,experience,6 years at Buch and sons .,6 years at Buch and sons
TCE_1165,contactnumber,8063042446 .,8063042446
TCE_1165,languageknown,"Telugu , marati , Hindi , Gujarati","Telugu, Marathi, Hindi, Gujarati"
TCE_1165,AlternateNo,9005 352214 .,9005352214
TCE_1165,experience1,8 years at Royal Royal & Dubey .,8 years at Royal Royal Dubey
TCE_1165,permanentaddress,"928 , Hegde Street , Adoni 493826 .","928, Hegde Street, Adoni 493826"
TCE_1165,candidatename,Nachana Sinha .,Nachana Sinha
TCE_1165,referencescmob2,Anirudh Kambar -72885004517 .,Anirudh Kambar - 72885004517
TCE_1165,presentaddress,"370 , Nagl Road , Shimoga Brorug","370, Nagl Road, Shimoga Brorug"
TCE_1165,nationality,Indian .,Indian
TCE_1165,Dateofbirth,12 (14 ) 1999,12/14/1999
TCE_1165,bloodgroup,AB -,AB-
TCE_1165,gender,Female .,Female
TCE_1165,place,dispur .,Dispur
TCE_1165,qualification,Post-burduate .,Post-Graduate
TCE_1165,date,vol 13 jeozz .,13
TCE_1165,Fatherhusbandname,Oscar Sinha .,Oscar Sinha
TCE_1165,maritalstatus,manned .,Manned
VIT_737,permanentaddress,"729 , Roy a Street Mandanapate","729, Roy a Street Mandanapate"
VIT_737,nationality,Initiari .,Initiari
VIT_737,maritalstatus,single .,Single
VIT_737,referencescmob1,vagana chanda-88782 94144,Vagana Chanda - 8878294144
VIT_737,languageknown,"Guggartho , Angli the , hammada , Mindi","Guggartho, Angli, the, Hammada, Hindi"
VIT_737,presentaddress,"6,4000 , Pardany unknown 3/3-6 ""","6,4000, Pardany Unknown 3/3-6"
VIT_737,contactnumber,faq 19 9.5.7 .,19957
VIT_737,referencescmob2,chanahye Norpal -811604 3344,Chanahye Norpal - 8116043344
VIT_737,bloodgroup,Apr-07,A
VIT_737,qualification,Post Synduation,Post Synduation
VIT_737,gender,Female .,Female
VIT_737,experience,6 seats at the Lauthias Pyul,6 seats at the Lauthias Pyul
VIT_737,experience1,10 Years of Maine Bahni & Balsal,10 Years of Maine Bahni Balsal
VIT_737,candidatename,Bhamys Eng. ) .,Bhamys Eng
VIT_737,Dateofbirth,m lb (1/84 .,Jan-84
VIT_737,AlternateNo,829 86299 28,8298629928
VIT_737,Fatherhusbandname,Whmidgh Jaggi,Whmidgh Jaggi
MIT_558,permanentaddress,"88168 , Mistry Nagar , Orai 930826 .","88168, Mistry Nagar, Orai 930826"
MIT_558,contactnumber,f86469689,86469689
MIT_558,presentaddress,"29 , Agate path , Bidar - 162172","29, Agate Path, Bidar - 162172"
MIT_558,aadhaarcard,284118000000 #,2.84118E+11
MIT_558,nationality,Indian,Indian
MIT_558,referencescmob1,Falquni chattan - 9666221866 .,Falquni Chattan - 9666221866
MIT_558,experience1,5 years at Subramanian Saran and Chopra,5 years at Subramanian Saran and Chopra
MIT_558,AlternateNo,"906/6,0029 .",906160029
MIT_558,gender,male .,Male
MIT_558,Fatherhusbandname,Arin Subramanian,Arin Subramanian
MIT_558,place,Patna .,Patna
MIT_558,date,09 ( 15 ( 2025 .,9/15/2025
MIT_558,referencescmob2,Pushti Sibal - 81.0973.10 .,Pushti Sibal - 81097310
MIT_558,Dateofbirth,4 (26 ( 1998,4/26/1998
MIT_558,bloodgroup,B -,B-
MIT_558,candidatename,Vivaan Subramaniam,Vivaan Subramaniam
MIT_558,maritalstatus,married .,Married
MIT_558,languageknown,"Kannada , Marathi .","Kannada, Marathi"
MIT_558,qualification,pho .,PhD
MIT_558,experience,"1 Years of Sama Ltd ,",1 Years of Sama Ltd
VIT_817,presentaddress,"H. No. 81 , Vaidya Zila , Miwigalaguda","H. No. 81, Vaidya Zila, Miwigalaguda"
VIT_817,contactnumber,96700 67755,9670067755
VIT_817,languageknown,"Bengali , Telugu","Bengali, Telugu"
VIT_817,AlternateNo,9222 162154 .,9222162154
VIT_817,referencescmob1,"Wahah Kalita - 7,000 769487 .",Wahah Kalita - 7000769487
VIT_817,candidatename,Nikita Bola Jahramanian .,Nikita Bola Jahramanian
VIT_817,permanentaddress,"98. Oak Street , Raichuv - 7156 41 .","98. Oak Street, Raichuv - 7156 41"
VIT_817,experience,2 . Years at Aurora LLC.,2 Years at Aurora LLC
VIT_817,referencescmob2,"ganaya Bahu -8 794 3/2,07",Ganaya Bahu - 87943207
VIT_817,experience1,I. Year at Parrekh L.LC.,I Year at Parrekh LLC
VIT_817,Fatherhusbandname,Thomas Bplasubvamianism .,Thomas Bplasubvamianism
VIT_817,pancard,UN RMB 0027 (,UNRMB0027
VIT_817,gender,Female .,Female
VIT_817,nationality,Indian .,Indian
VIT_817,maritalstatus,married .,Married
VIT_817,place,Hyderabad .,Hyderabad
VIT_817,date,01/24 ( 2024 .,1/24/2024
VIT_817,qualification,P b. D.,P b D
VIT_817,Dateofbirth,07-20- 1992,7/20/1992
MIT_398,pancard,CSWEP5459IF,CSWEP5459IF
MIT_398,AlternateNo,97 51042888,9751042888
MIT_398,experience1,2 years at born Lala and Cherias,2 years at born Lala and Cherias
MIT_398,permanentaddress,"H.N08,564 , Lal Zila , Bahrain","H.n08,564, Lal Zila, Bahrain"
MIT_398,gender,Female .,Female
MIT_398,presentaddress,"021 , Aoya path , Mumbai 056619","021, Aoya Path, Mumbai 056619"
MIT_398,referencescmob2,"Neel Sachdeva -8 714,50013",Neel Sachdeva - 871450013
MIT_398,contactnumber,852376 0433,8523760433
MIT_398,qualification,Diploma .,Diploma
MIT_398,nationality,Indian,Indian
MIT_398,languageknown,"Telugu , Malayalam","Telugu, Malayalam"
MIT_398,maritalstatus,Married .,Married
MIT_398,place,Kohima .,Kohima
MIT_398,Dateofbirth,2/26/ 1992 .,2/26/1992
MIT_398,experience,2 years at Zachariah - Khalsa,2 years at Zachariah - Khalsa
MIT_398,date,05 (01/20 24 .,05/01/20/24
MIT_398,Fatherhusbandname,Nitesh Barman,Nitesh Barman
MIT_398,bloodgroup,A -,A-
MIT_398,referencescmob1,Jagat Wali -7341580388,Jagat Wali - 7341580388
