,folder,file,text
1696,TCE_1023,presentaddress,"OT6 , CHANDRON PATH , THRISSUR 29495 )"
1697,TCE_1023,gender,male .
1698,TCE_1023,bloodgroup,Ar
1699,TCE_1023,experience1,2 YEARS ATAL INC.
1700,TCE_1023,qualification,10th pass .
1701,TCE_1023,languageknown,"Glujarati , Telugu"" Tamil"
1702,TCE_1023,referencescmob2,Luke Ben-982661406 1
1703,TCE_1023,maritalstatus,married .
1704,TCE_1023,contactnumber,9'6183 7.905
1705,TCE_1023,AlternateNo,77 4.36 891 9 .
1706,TCE_1023,place,Hyderabad .
1707,TCE_1023,candidatename,Girik Rajan
1708,TCE_1023,referencescmob1,Sachi Rao-9011288118 .
1709,TCE_1357,nationality,Indian
1710,TCE_1357,Dateofbirth,12 (7 ( 1991 .
1711,TCE_1357,Fatherhusbandname,Fagid Wable
1712,TCE_1357,permanentaddress,"24 , Mandal Qarji Berkampore"
1713,TCE_1357,experience,b Georgia at Munsty-Purrohibition
1714,TCE_1357,date,up for (2023 .
1715,TCE_1357,presentaddress,"73/264 , Gavin Street , Kospet -201423"
1716,TCE_1357,gender,female .
1717,TCE_1357,bloodgroup,' Abt .
1718,TCE_1357,experience1,6 years at panel Holiday and sets
1719,TCE_1357,qualification,PhD .
1720,TCE_1357,languageknown,"Masathi , Bersali ."
1721,TCE_1357,referencescmob2,Ayavan Mkty - 85618498 69
1722,TCE_1357,maritalstatus,married .
1723,TCE_1357,contactnumber,1975 257167
1724,TCE_1357,AlternateNo,9400862973 .
1725,TCE_1357,place,Impoka ) .
1726,TCE_1357,candidatename,Ekanta Wable
1727,TCE_1357,referencescmob1,DanyanHaving - F585041 915 .
1728,TCE_1435,nationality,Inoli an
1729,TCE_1435,Dateofbirth,5/271198 3 .
1730,TCE_1435,Fatherhusbandname,I Ruan Nora .
1731,TCE_1435,permanentaddress,"43/80 , Sandal Nagar , Nararagirati"
1732,TCE_1435,experience,5 years at Bumb Inc.
1733,TCE_1435,date,ql 82023
1734,TCE_1435,presentaddress,"Industrial Ratta Sharp of 7 ,2/2/3/3ukekola ,"
1735,TCE_1435,gender,Female .
1736,TCE_1435,bloodgroup,ABT
1737,TCE_1435,experience1,1 years at Khanna Luc.
1738,TCE_1435,qualification,Ph D.
1739,TCE_1435,languageknown,"Kannada , English iTelurgy , Tamil"
1740,TCE_1435,referencescmob2,""" On Bhattacharya - 9.963. 220-5"
1741,TCE_1435,maritalstatus,Single .
1742,TCE_1435,contactnumber,7647278292 1
1743,TCE_1435,AlternateNo,9 408769484 .
1744,TCE_1435,place,handhinagers .
1745,TCE_1435,candidatename,Pahal Vora .
1746,TCE_1435,referencescmob1,a. Againstry Taka - 707 84 64103 .
1747,TCE_1192,nationality,indion .
1748,TCE_1192,Dateofbirth,31glass .
1749,TCE_1192,Fatherhusbandname,Anay Roma .
1750,TCE_1192,permanentaddress,"05 , Takstreet , nagen coil -8n1279 ."
1751,TCE_1192,experience,4 years at Paul Mohanby and Bavra
1752,TCE_1192,date,oblast2023 .
1753,TCE_1192,presentaddress,"Mwo. 777 , Behl Graaj , Ozhukannai or 9.333"
1754,TCE_1192,gender,male .
1755,TCE_1192,bloodgroup,A-A-
1756,TCE_1192,experience1,4 years at sea-cheema .
1757,TCE_1192,qualification,12th pass .
1758,TCE_1192,languageknown,"English Gujarati , Malyalam"
1759,TCE_1192,referencescmob2,Thomas Kothani - 9306324732 .
1760,TCE_1192,maritalstatus,single .
1761,TCE_1192,contactnumber,87612929096 .
1762,TCE_1192,AlternateNo,87 98 907602 .
1763,TCE_1192,place,Bergalum .
1764,TCE_1192,candidatename,Elijah Rama .
1765,TCE_1192,referencescmob1,udarsh than -8156920976 .
1766,TCE_1050,nationality,indican .
1767,TCE_1050,Dateofbirth,116 flags .
1768,TCE_1050,Fatherhusbandname,Yug sarfear .
1769,TCE_1050,permanentaddress,itinoiskudi-3 man's '
1770,TCE_1050,experience,Tyears at Kalla -vohra
1771,TCE_1050,date,03 (11 (2024 .
1772,TCE_1050,presentaddress,"novo , 61 , Koer'sheet , Khora"
1773,TCE_1050,gender,Female .
1774,TCE_1050,bloodgroup,B-
1775,TCE_1050,experience1,5 years at Dasquita Ltd .
1776,TCE_1050,qualification,post . Graduate .
1777,TCE_1050,languageknown,"malayam , Hindi ."
1778,TCE_1050,referencescmob2,"Jyoti Zacharia - 822550,806"
1779,TCE_1050,maritalstatus,married .
1780,TCE_1050,contactnumber,921 7.30 lb .
1781,TCE_1050,AlternateNo,964388 1027 .
1782,TCE_1050,place,schillog .
1783,TCE_1050,candidatename,Wanda Sarkear .
1784,TCE_1050,referencescmob1,milima Saraf - 7515825579 .
1785,MIT_47,nationality,indican .
1786,MIT_47,Dateofbirth,12 ( 16 ( 1974 .
1787,MIT_47,Fatherhusbandname,Ansh Chandran
1788,MIT_47,permanentaddress,"21 ( 8BO , Sankau Zila , Aurangabad 999 bsc"
1789,MIT_47,experience,2 years at Soman LLC .
1790,MIT_47,date,06 ( 09 ) 20.2 .
1791,MIT_47,presentaddress,"Bob , Dhawan , Solapur 293968"
1792,MIT_47,gender,Female .
1793,MIT_47,bloodgroup,a b.t .
1794,MIT_47,experience1,I years at Borole Ltd .
1795,MIT_47,qualification,12th pass .
1796,MIT_47,languageknown,"Bengali , Kanada , Guycurati"
1797,MIT_47,aadhaarcard,"3174-11,000000"
1798,MIT_47,referencescmob2,Ishani Preyhad - 81743455/8
1799,MIT_47,maritalstatus,married .
1800,MIT_47,contactnumber,4 9.3.2598 91 .
1801,MIT_47,AlternateNo,198915878 &
1802,MIT_47,place,Delhi .
1803,MIT_47,candidatename,Oni Chandran
1804,MIT_47,referencescmob1,shravya Swaminathan - 9411 3838 0.5
1805,MIT_32,nationality,Indian
1806,MIT_32,Dateofbirth,10 ( 17 ( 1967 .
1807,MIT_32,Fatherhusbandname,Laban Narula .
1808,MIT_32,permanentaddress,"96 , Sawhney Street , Anoroha 5 9640 ,"
1809,MIT_32,experience,7 years at Sarkar - Ratta
1810,MIT_32,date,""" ( 101 2024 ."
1811,MIT_32,presentaddress,"75,841 , Brang , Madanapalle . 845115"
1812,MIT_32,gender,Male .
1813,MIT_32,bloodgroup,out
1814,MIT_32,experience1,3 years at Sarraf Raju and Nosi
1815,MIT_32,qualification,12th Pass .
1816,MIT_32,languageknown,"Marathi . Malayalam , English ."
1817,MIT_32,aadhaarcard,280017000000 .
1818,MIT_32,referencescmob2,"Azoan Dhar - 91 lb 55,806"
1819,MIT_32,maritalstatus,Single .
1820,MIT_32,contactnumber,7940521810
1821,MIT_32,AlternateNo,899 35 39 6 to
1822,MIT_32,place,Hyderabad .
1823,MIT_32,candidatename,Argin Namula .
1824,MIT_32,referencescmob1,Januja Varghere - 9483426187
1825,TCE_1428,nationality,Indian .
1826,TCE_1428,Dateofbirth,10/8 ( 1993
1827,TCE_1428,Fatherhusbandname,Siddharth Narang
1828,TCE_1428,permanentaddress,"17 , Dey Gianj , Bihar Sharif 0 76674 ."
1829,TCE_1428,experience,""" 10 years at Nazi LLC ."
1830,TCE_1428,date,10/5 ( 2022
1831,TCE_1428,presentaddress,"72 , Sarkar , Jalgaon-346718 ."
1832,TCE_1428,gender,Female .
1833,TCE_1428,bloodgroup,B-
1834,TCE_1428,experience1,2 years at Anand Verma and Portla
1835,TCE_1428,qualification,PhD .
1836,TCE_1428,languageknown,"Hindi , Telugu ."
1837,TCE_1428,referencescmob2,Ucchel Sandhu - 8198796726
1838,TCE_1428,maritalstatus,married .
1839,TCE_1428,contactnumber,806 2820706
1840,TCE_1428,AlternateNo,9563408998
1841,TCE_1428,place,I Panais .
1842,TCE_1428,candidatename,( Sudiksha Narana .
1843,TCE_1428,referencescmob1,A gasly a Chaudhory - 794 3668340
1844,MIT_106,nationality,Indian .
1845,MIT_106,Dateofbirth,3/91 1993 .
1846,MIT_106,Fatherhusbandname,veer Arora .
1847,MIT_106,permanentaddress,"H. No. 209 , Misra , Chandigath 16.249"
1848,MIT_106,experience,to years at Dhumalia - Tak
1849,MIT_106,date,08 ( 28/2023 .
1850,MIT_106,presentaddress,"71 ; Ahuja , Motihari - 983022"
1851,MIT_106,gender,Female .
1852,MIT_106,bloodgroup,6 -
1853,MIT_106,experience1,2 years at Kalla plc .
1854,MIT_106,qualification,graduate
1855,MIT_106,languageknown,"English , Hindi , Kannada , malayalam"
1856,MIT_106,aadhaarcard,4.34 634000000
1857,MIT_106,referencescmob2,Currie history -8 1 44367168
1858,MIT_106,maritalstatus,married .
1859,MIT_106,contactnumber,8835425477 .
1860,MIT_106,AlternateNo,7337637049 .
1861,MIT_106,place,Agarbala .
1862,MIT_106,candidatename,Lajita Avora .
1863,MIT_106,referencescmob1,Tamanna Parsa - 91 3382 1/2 )
1864,MIT_692,nationality,Indian .
1865,MIT_692,Dateofbirth,7/1011974 .
1866,MIT_692,Fatherhusbandname,Vedant Chad .
1867,MIT_692,permanentaddress,"H.NO.44 , Halder , Ballia-719540"
1868,MIT_692,experience,1yearrs at Comar-Yohannan .
1869,MIT_692,date,03 ( lb ( 2024 .
1870,MIT_692,presentaddress,"157 , Uppal Path , Udupi 918536"
1871,MIT_692,gender,Female .
1872,MIT_692,bloodgroup,0-
1873,MIT_692,experience1,Myears at Balasubramanian Tara and Rau
1874,MIT_692,qualification,10th Pass .
1875,MIT_692,languageknown,"English , Mauathi , Kannada , Bengali"
1876,MIT_692,aadhaarcard,333630000000
1877,MIT_692,referencescmob2,Osha Shan - 8304175085 .
1878,MIT_692,maritalstatus,single .
1879,MIT_692,contactnumber,9953788099 .
1880,MIT_692,AlternateNo,8646953768 .
1881,MIT_692,place,piscur .
1882,MIT_692,candidatename,Yashodhara Chad .
1883,MIT_692,referencescmob1,vedant party -7201406866 .
1884,TCE_1103,nationality,Indian .
1885,TCE_1103,Dateofbirth,4/4 ( 1969 .
1886,TCE_1103,Fatherhusbandname,chatresh Boil .
1887,TCE_1103,permanentaddress,"10. Si'bat Nagar , Ghaziabad 035336"
1888,TCE_1103,experience,8 Years at Sandhus Toor
1889,TCE_1103,date,04 1/2/2022
1890,TCE_1103,presentaddress,"29,86 , Border Chowk , Bijapur-959957"
1891,TCE_1103,gender,Female .
1892,TCE_1103,bloodgroup,B-
1893,TCE_1103,experience1,2 Years at Verma-Jani .
1894,TCE_1103,qualification,18th Pass .
1895,TCE_1103,languageknown,"Talugu , English , Hindi , Gujaraki"
1896,TCE_1103,referencescmob2,Upma Goka -99TH355854
1897,TCE_1103,maritalstatus,married .
1898,TCE_1103,contactnumber,7 b 3b 55 24-5 .
1899,TCE_1103,AlternateNo,7820107539 .
1900,TCE_1103,place,Aizawl .
1901,TCE_1103,candidatename,Pooja Bail .
1902,TCE_1103,referencescmob1,Ikshiba Disik - 857/243925 .
1903,VIT_957,nationality,Indian
1904,VIT_957,Dateofbirth,81.30 ) 1980 .
1905,VIT_957,Fatherhusbandname,Matthew Samra .
1906,VIT_957,permanentaddress,"98172 , Ran Path Farrikhabad"
1907,VIT_957,experience,6 years at Chacko LLC .
1908,VIT_957,date,121.29 (2022 .
1909,VIT_957,presentaddress,"Hahnanging , , Deadline Street Behaleman"
1910,VIT_957,gender,Female .
1911,VIT_957,bloodgroup,a bt .
1912,VIT_957,experience1,8 years at Shiroff LTD .
1913,VIT_957,qualification,With Pass .
1914,VIT_957,languageknown,"Hindi , Bryanati , English , Marathi ."
1915,VIT_957,aadhaarcard,AT480000000
1916,VIT_957,referencescmob2,Sanya Rav - q.3 6/690297 .
1917,VIT_957,maritalstatus,Single .
1918,VIT_957,contactnumber,86 6 0382677 .
1919,VIT_957,AlternateNo,# 22630123 .
1920,VIT_957,place,Kolkata .
1921,VIT_957,candidatename,Megine Samra .
1922,VIT_957,referencescmob1,Lagitaseth - a 9.2860240 .
1923,TCE_1421,nationality,Dndian .
1924,TCE_1421,Dateofbirth,4/16 (995 .
1925,TCE_1421,Fatherhusbandname,teetce cheema .
1926,TCE_1421,permanentaddress,"H. No. 09 , Shetty chawk , Gruwhati - 126405"
1927,TCE_1421,experience,r yeam at Kirch . Iain and Kapadia
1928,TCE_1421,date,08 (3 (2023 .
1929,TCE_1421,presentaddress,"HONO : HT. Patta Zila , Shimla 944595"
1930,TCE_1421,gender,Male .
1931,TCE_1421,bloodgroup,Bt .
1932,TCE_1421,experience1,a yeam at kadakia-Shankar
1933,TCE_1421,qualification,Orraduate .
1934,TCE_1421,languageknown,"Telugu , Bengali , Tamil Gujarati"
1935,TCE_1421,referencescmob2,Owen Deshmukh - 7499578247
1936,TCE_1421,maritalstatus,married .
1937,TCE_1421,contactnumber,9 539 496448 .
1938,TCE_1421,AlternateNo,8731342869 .
1939,TCE_1421,place,feripur .
1940,TCE_1421,candidatename,Bahadurg'it cheema .
1941,TCE_1421,referencescmob1,Janaki Deshmukh - 9532753020
1942,MIT_612,nationality,indian .
1943,MIT_612,Dateofbirth,8/15 ( 1979 .
1944,MIT_612,Fatherhusbandname,Lucky edwin .
1945,MIT_612,permanentaddress,"35, NANDA MARG , VIJAYANADA 288252 ."
1946,MIT_612,experience,10 years at Pandey-Sahota .
1947,MIT_612,date,06 (26 ( 2023 .
1948,MIT_612,presentaddress,"807 , GREAT CIRCLE , PANVEL -661545 ."
1949,MIT_612,gender,Female .
1950,MIT_612,experience1,6 years at Bhatnagar Inc.
1951,MIT_612,qualification,giraduate .
1952,MIT_612,languageknown,"Gujarati , Kannada , Tamil , MARATHI"
1953,MIT_612,referencescmob2,RACHITA BARMAN - TT5406853 )
1954,MIT_612,pancard,LIVAF 4T4OB .
1955,MIT_612,maritalstatus,married .
1956,MIT_612,contactnumber,9312684561 .
1957,MIT_612,AlternateNo,89865165 37 .
1958,MIT_612,place,ITANAGAR
1959,MIT_612,candidatename,Triveni Edwin .
1960,MIT_612,referencescmob1,VEER VERK - 9822204936 .
1961,MIT_398,nationality,Indian
1962,MIT_398,Dateofbirth,2/26 ( 1992 .
1963,MIT_398,Fatherhusbandname,Nitesh Barman .
1964,MIT_398,permanentaddress,"H. No. 564 , Lal Zila , Bahrain"
1965,MIT_398,experience,2 years at Zachariah-Khasa
1966,MIT_398,date,05 (01/20 24 .
1967,MIT_398,presentaddress,"021 , Arya path , Mumbai 0,56619 ."
1968,MIT_398,gender,Female .
1969,MIT_398,bloodgroup,A -
1970,MIT_398,experience1,2 years at born Lala and Cheria
1971,MIT_398,qualification,Diploma .
1972,MIT_398,languageknown,"Telugu , Malayalam"
1973,MIT_398,referencescmob2,"Neel Sachdeva -8 714,50013"
1974,MIT_398,pancard,CSWEP5459IF
1975,MIT_398,maritalstatus,Married .
1976,MIT_398,contactnumber,852376 0433 .
1977,MIT_398,AlternateNo,97 51042888
1978,MIT_398,place,Kohima .
1979,MIT_398,candidatename,Ikshita Barman
1980,MIT_398,referencescmob1,Jagat Wali -7347580388
1981,MIT_340,nationality,encian .
1982,MIT_340,Dateofbirth,al13 (1967 .
1983,MIT_340,Fatherhusbandname,Siddarth Bhagat .
1984,MIT_340,permanentaddress,"034 , Irish Nagar , Amarati 956797"
1985,MIT_340,experience,d' Year at Eduain - Srinfival
1986,MIT_340,date,02 ( 17 ( 2023 .
1987,MIT_340,presentaddress,90/71 . Santhus Marg. Haridwar 224815
1988,MIT_340,gender,female .
1989,MIT_340,bloodgroup,A F
1990,MIT_340,experience1,2 Year at Talwar LLC .
1991,MIT_340,qualification,Ph D .
1992,MIT_340,languageknown,"Hindi , Maratai ."
1993,MIT_340,aadhaarcard,912811000000
1994,MIT_340,referencescmob2,"Kamala Savant - 87bb80799 ,"
1995,MIT_340,maritalstatus,Married .
1996,MIT_340,contactnumber,704 7299 23 7 .
1997,MIT_340,AlternateNo,8 1 27055200 .
1998,MIT_340,place,Patna .
1999,MIT_340,candidatename,Warda Bhagat
2000,MIT_340,referencescmob1,Pallavi morar - 749153so73
2001,TCE_1431,nationality,Indian .
2002,TCE_1431,Dateofbirth,10 1/1990
2003,TCE_1431,Fatherhusbandname,Tanay Boat
2004,TCE_1431,permanentaddress,"2013 , Sunday Road , Kalyan - Dombivli"
2005,TCE_1431,experience,years at sale chahal and Ray
2006,TCE_1431,date,10 (101 2023 .
2007,TCE_1431,presentaddress,"04 . Chahal , Dharmavaram 632280"
2008,TCE_1431,gender,Male .
2009,TCE_1431,bloodgroup,B.
2010,TCE_1431,experience1,7 years at Bora - Venkatramann .
2011,TCE_1431,qualification,Diploma .
2012,TCE_1431,languageknown,"Bengli , Tamil"
2013,TCE_1431,referencescmob2,Shaurya Sawhney - 97 2/30 9.4 .
2014,TCE_1431,maritalstatus,Married .
2015,TCE_1431,contactnumber,( 70 91143684 .
2016,TCE_1431,AlternateNo,9191252465
2017,TCE_1431,place,Mumbai
2018,TCE_1431,candidatename,Samar Boase
2019,TCE_1431,referencescmob1,Ekansh Sankar - 7658 94/299 .
2020,MIT_7,nationality,Indian .
2021,MIT_7,Dateofbirth,7 (26 ( 1992 .
2022,MIT_7,Fatherhusbandname,Zayyan Lalle .
2023,MIT_7,permanentaddress,"045 , Parnar Nagar , Multi -586923"
2024,MIT_7,experience,1 years at Behl-chanda
2025,MIT_7,date,01 ( 25 ) 2024 .
2026,MIT_7,presentaddress,"A 27 , Some Circle , Goratskpur - 280598 ."
2027,MIT_7,gender,Male .
2028,MIT_7,bloodgroup,ab #
2029,MIT_7,experience1,5 years at Sampath Malhotra and Basu .
2030,MIT_7,qualification,broaduate .
2031,MIT_7,languageknown,"Gujarati , English ."
2032,MIT_7,referencescmob2,Praneel Naturajan - a 53878290 .
2033,MIT_7,pancard,CHCVB 70931 .
2034,MIT_7,maritalstatus,Married .
2035,MIT_7,contactnumber,7 7093 5.713 .
2036,MIT_7,AlternateNo,9.5 75082 752 .
2037,MIT_7,place,Ranchi .
2038,MIT_7,candidatename,Harsh Lalla .
2039,MIT_7,referencescmob1,"Peter Sachar-87,54923 ."
2040,TCE_1441,nationality,Indian
2041,TCE_1441,Dateofbirth,11 (2 ) 1974 .
2042,TCE_1441,Fatherhusbandname,1 Par the Amble
2043,TCE_1441,permanentaddress,IHNO.20 Tara Granj's in Grauli 143140
2044,TCE_1441,experience,10 years at Saini-Deo .
2045,TCE_1441,date,# OL14 (2023 .
2046,TCE_1441,presentaddress,971632 Devan Path Sambalpur 6748s1
2047,TCE_1441,gender,Female .
2048,TCE_1441,bloodgroup,At
2049,TCE_1441,experience1,7 Years at Sachdev Keer
2050,TCE_1441,qualification,PhD .
2051,TCE_1441,languageknown,"Tamil , Kanna da , Malayalam , Bengali"
2052,TCE_1441,referencescmob2,Dayamai Edwin-94 08220116
2053,TCE_1441,maritalstatus,Married .
2054,TCE_1441,contactnumber,968179 4186 .
2055,TCE_1441,AlternateNo,78 5.9. 70.2 .
2056,TCE_1441,place,Lucknow .
2057,TCE_1441,candidatename,Krisha Amble .
2058,TCE_1441,referencescmob1,wahab wable - 9102612917 .
2059,MIT_604,nationality,Indian .
2060,MIT_604,Dateofbirth,5/7/9.77 .
2061,MIT_604,Fatherhusbandname,Tanaq Bahl .
2062,MIT_604,permanentaddress,"70 , Chadha Marg. Srikakulam 284268"
2063,MIT_604,experience,9 years at Dugal-karian
2064,MIT_604,date,4 ( 2 ) 2022 .
2065,MIT_604,presentaddress,"87 , Singh Road , Motihari -070946"
2066,MIT_604,gender,Female .
2067,MIT_604,bloodgroup,Bt .
2068,MIT_604,experience1,8 years at Koel - Pathak .
2069,MIT_604,qualification,Diploma .
2070,MIT_604,languageknown,"Marathi , English"
2071,MIT_604,aadhaarcard,85 3.88000000 .
2072,MIT_604,referencescmob2,"Nandini Bohal - 77943239 1 ,"
2073,MIT_604,maritalstatus,married .
2074,MIT_604,contactnumber,7194819.
2075,MIT_604,AlternateNo,97 60 21.79 70 .
2076,MIT_604,place,Luckenow .
2077,MIT_604,candidatename,Turve Bahl .
2078,MIT_604,referencescmob1,Laban Vala - 8053042369 .
2079,TCE_1482,nationality,Indian .
2080,TCE_1482,Dateofbirth,11 ( 28/969 .
2081,TCE_1482,Fatherhusbandname,Orinder Kanda
2082,TCE_1482,permanentaddress,"59/169 , Babu Circle , Guma 178679"
2083,TCE_1482,experience,I years at Chaudhari Munty and Rawi
2084,TCE_1482,date,10/16 (2023 .
2085,TCE_1482,presentaddress,"46 , Srinivasan Circle , Kumbakanam - 8551 37"
2086,TCE_1482,gender,Male .
2087,TCE_1482,bloodgroup,B-
2088,TCE_1482,experience1,3 years at Dhalival and Sons
2089,TCE_1482,qualification,Guarduate .
2090,TCE_1482,languageknown,"English , Telugu , Bengals , Malayalam"
2091,TCE_1482,referencescmob2,Charui Narayan-7001854118
2092,TCE_1482,maritalstatus,Married .
2093,TCE_1482,contactnumber,7740566424 .
2094,TCE_1482,AlternateNo,"78,4004248 ."
2095,TCE_1482,place,Shimla .
2096,TCE_1482,candidatename,Tatin Kanda .
2097,TCE_1482,referencescmob1,Tanveer Saran - 7553A.349159
2098,TCE_1381,nationality,Indian
2099,TCE_1381,Dateofbirth,"6 1/26,2005 ."
2100,TCE_1381,Fatherhusbandname,Ayaan Munshi
2101,TCE_1381,permanentaddress,"H.NO. 16 . Mohanty Bila ,thoothukudi"
2102,TCE_1381,experience,8 years at Bhatt LLC .
2103,TCE_1381,date,10 ( 41.2024 .
2104,TCE_1381,presentaddress,"H.NO. 410 , Mandal Marg. Naihati ."
2105,TCE_1381,gender,female .
2106,TCE_1381,bloodgroup,At
2107,TCE_1381,experience1,4 years at Butala Inc.
2108,TCE_1381,qualification,10thpass
2109,TCE_1381,languageknown,"Marathi , Gujarathi , Hindi"
2110,TCE_1381,referencescmob2,udant Gara-775 68/2309 .
2111,TCE_1381,maritalstatus,single .
2112,TCE_1381,contactnumber,9.280736210 .
2113,TCE_1381,AlternateNo,897 7 024107
2114,TCE_1381,place,Ranchis .
2115,TCE_1381,candidatename,Janani Mushi .
2116,TCE_1381,referencescmob1,"Zarna Keer , 979811624"
2117,TCE_1344,nationality,Indian
2118,TCE_1344,Dateofbirth,12 (16 (198 #
2119,TCE_1344,Fatherhusbandname,Ekalinga Busak
2120,TCE_1344,permanentaddress,"01 , Biswas Circle , Naihati 1938st"
2121,TCE_1344,experience,8 years at chander Group
2122,TCE_1344,date,06 ( 28 (2023 .
2123,TCE_1344,presentaddress,"6,613.90, Vir Path , Jabalper"
2124,TCE_1344,gender,Male .
2125,TCE_1344,bloodgroup,at #
2126,TCE_1344,experience1,2 years at Lake Inc.
2127,TCE_1344,qualification,Diploma .
2128,TCE_1344,languageknown,"findir Gujaratir Kannade , Malouably"
2129,TCE_1344,referencescmob2,Dominic Mukhopathyay - 8p342452m
2130,TCE_1344,maritalstatus,married .
2131,TCE_1344,contactnumber,01481 53215 .
2132,TCE_1344,AlternateNo,928828094 2
2133,TCE_1344,place,Agarta b .
2134,TCE_1344,candidatename,Animudh Basak
2135,TCE_1344,referencescmob1,Ojas Kandar - 48 1/65-08993 .
2136,TCE_1030,nationality,Indian
2137,TCE_1030,Dateofbirth,5 ( 1963 .
2138,TCE_1030,Fatherhusbandname,Chartanya Waudian
2139,TCE_1030,permanentaddress,Hieraj 37nipbasah Road . Sangli-
2140,TCE_1030,experience,2 years at Raval - Yohan Sangy
2141,TCE_1030,date,02 (21 (2023 .
2142,TCE_1030,presentaddress,"39 ) 118 , Bath 2lla. Gangloh-468083"
2143,TCE_1030,gender,female .
2144,TCE_1030,bloodgroup,Ab-
2145,TCE_1030,experience1,I years at Sawhray .
2146,TCE_1030,qualification,post - Graduate .
2147,TCE_1030,languageknown,Gujausts : Herdi . Malayalam .
2148,TCE_1030,referencescmob2,Raghav Ramachandran - 40000657a-
2149,TCE_1030,maritalstatus,Mauved
2150,TCE_1030,contactnumber,71626 1 85A.8
2151,TCE_1030,AlternateNo,961367333 ) .
2152,TCE_1030,place,Aizawa (
2153,TCE_1030,candidatename,Hural Weaver .
2154,TCE_1030,referencescmob1,Ati Sodhi - 9345968213
2155,VIT_721,nationality,Indianism .
2156,VIT_721,Dateofbirth,5/23 ( 1986 .
2157,VIT_721,Fatherhusbandname,Sathvik Sami .
2158,VIT_721,permanentaddress,"95/186 , Naix , chardigarh 540883"
2159,VIT_721,experience,& Years at Batra LLc.
2160,VIT_721,date,09 ( 23 ( 2024 .
2161,VIT_721,presentaddress,"06/86 , Thaxwar Street , Sabarsa"""
2162,VIT_721,gender,Female .
2163,VIT_721,bloodgroup,A t
2164,VIT_721,experience1,9 years at Misra . Mac
2165,VIT_721,qualification,Post graduate .
2166,VIT_721,languageknown,"Gujarati , Kannada , Marathi :"
2167,VIT_721,referencescmob2,Tairaj Rana - 8766054964 .
2168,VIT_721,pancard,ZBRIL 4835D .
