,folder,file,pred_text,actual_text
2955,MIT_588,referencescmob2,Leena Bhatnagar - TO76534878 .,Leena Bhatnagar - 7076534878
2956,MIT_588,pancard,MYKITS 76718 .,MYWTG7671B
2957,MIT_588,maritalstatus,married .,Married
2958,MIT_588,contactnumber,7 (2.2/6-2 .,7123201612
2959,MIT_588,AlternateNo,7228 (01697 .,7228101697
2960,MIT_588,place,Agartala .,Agartala
2961,MIT_588,candidatename,Kai Krishnan .,Kai Krishnan
2962,MIT_588,referencescmob1,Bhanna Dara - 766328372,Bhavna Dara - 7663258372
2963,TCE_1485,nationality,Indian .,Indian
2964,TCE_1485,Dateofbirth,11/3/9-1 .,11/3/1971
2965,TCE_1485,Fatherhusbandname,Isaac Nigam,Isaac Nigam
2966,TCE_1485,permanentaddress,"H. No. 27 , Isaac Chawk , Tinsukea 240364","H.No. 27, Issac Chowk, Tinsukia 240364"
2967,TCE_1485,experience,Tyears at Kapedia Chandra and Lad,7 years at Kapadia  Chandra and Lad
2968,TCE_1485,date,05 (19 (2024 .,5/19/2024
2969,TCE_1485,presentaddress,"596 , Malhotra Ganj , Rourkela -247193 .","596, Malhotra Ganj, Rourkela-247193"
2970,TCE_1485,gender,Female .,Female
2971,TCE_1485,bloodgroup,ABT .,AB+
2972,TCE_1485,experience1,5 years at Kata Desar and Varughese,5 years at Kata  Desai and Varughese
2973,TCE_1485,qualification,18th pass .,12th Pass
2974,TCE_1485,languageknown,"Hindi , Kannada , Tamil , English","Hindi, Kannada, Tamil, English"
2975,TCE_1485,referencescmob2,P. Bharma Andrea - 7083914897 .,Bhavna Andra - 7083914897
2976,TCE_1485,maritalstatus,Marnied .,Married
2977,TCE_1485,contactnumber,9140927158,9140927158
2978,TCE_1485,AlternateNo,8604418829,8604418829
2979,TCE_1485,place,Patna .,Patna
2980,TCE_1485,candidatename,Brinda Nigam,Brinda Nigam
2981,TCE_1485,referencescmob1,Adwik Gramda-9100065018 .,Advik Gandhi - 9100065018
2982,MIT_698,nationality,Indian,Indian
2983,MIT_698,Dateofbirth,4 (89 ) 1977 .,4/29/1977
2984,MIT_698,Fatherhusbandname,Robert Mahal .,Robert Mahal
2985,MIT_698,permanentaddress,"54 lbo , chandhuni , Bhilai - 407 286","54/60, Chaudhuri, Bhilai-407254"
2986,MIT_698,experience,d years ( at Korpul Bandi and Mohan,2 years at Korpal  Bandi and Mohan
2987,MIT_698,date,or his ( away .,7/15/2025
2988,MIT_698,presentaddress,"shamp696 19 , Deshmurda circle , Bihar","H.No. 698, Deshmukh Circle, Bihar Sharif 275537"
2989,MIT_698,gender,Female .,Female
2990,MIT_698,bloodgroup,AB -,AB-
2991,MIT_698,experience1,to years at Mandal-Bera .,10 years at Mandal-Bera
2992,MIT_698,qualification,both pass .,10th Pass
2993,MIT_698,languageknown,"Telugu , Hindi , Marathi","Telugu, Hindi, Marathi"
2994,MIT_698,referencescmob2,George Saraf -9156937291 .,George Saraf - 9156937271
2995,MIT_698,pancard,SP PRF 8542Y .,SFPRF8542Y
2996,MIT_698,maritalstatus,manned .,Married
2997,MIT_698,contactnumber,94 78 0.559 ) .,9478055391
2998,MIT_698,AlternateNo,97 4.6930207 .,9746930907
2999,MIT_698,place,thiruvanthapuram,Thiruvananthapuram
3000,MIT_698,candidatename,Mekhala nachal .,Mekhala Mahal
3001,MIT_698,referencescmob1,"Rudra Saran - 788,000467 ?",Rudra Saran - 7881000467
3002,MIT_545,nationality,Indian .,Indian
3003,MIT_545,Dateofbirth,2f 27f 1962 .,2/27/1962
3004,MIT_545,Fatherhusbandname,Onkur Rastogi .,Onkar Rastogi
3005,MIT_545,permanentaddress,"H. No. 69 , Khanna , Tiruppur-ob2290","H.No. 69, Khanna, Tiruppur-062290"
3006,MIT_545,experience,2 years at Bejaj Kurian and Chacko .,2 years at Bajaj  Kurian and Chacko
3007,MIT_545,date,08 ) 12 ( 2023 .,08-12-2023
3008,MIT_545,presentaddress,"43,016 , Pendya Path , Lountur-881988","43/016, Pandya Path, Guntur-887888"
3009,MIT_545,gender,Female .,Female
3010,MIT_545,bloodgroup,a b-,AB-
3011,MIT_545,experience1,Iwo years at Thakkar Tiwari and Narayanan,10 years at Thakkar  Tiwari and Narayanan
3012,MIT_545,qualification,Diphoma .,Diploma
3013,MIT_545,languageknown,"Bengali , Tamil , Hindi , Telugu","Bengali, Tamil, Hindi, Telugu"
3014,MIT_545,referencescmob2,Aditya.Mammen - 8662385275,Aditya Mammen - 8662385275
3015,MIT_545,pancard,TYOP96500,TIYOP9655G
3016,MIT_545,maritalstatus,Singla .,Single
3017,MIT_545,contactnumber,915 8 1 22547 .,9158122547
3018,MIT_545,AlternateNo,81 39902261 .,8139902261
3019,MIT_545,place,Kohima .,Kohima
3020,MIT_545,candidatename,Varenya Rastogi .,Varenya Rastogi
3021,MIT_545,referencescmob1,Cruncet Hari-855324646,Guneet Hari - 8553246406
3022,VIT_895,nationality,Indian,Indian
3023,VIT_895,Dateofbirth,6 ( 23 ( 1978 .,6/23/1978
3024,VIT_895,Fatherhusbandname,Paratoryism . People .,Pratyush Pingle
3025,VIT_895,permanentaddress,"621860 , Vaidya chawk , Kulti -751340","62/860, Vaidya Chowk, Kulti-751340"
3026,VIT_895,experience,8 years at Bhatt-Datta,8 years at Bhatt-Datta
3027,VIT_895,presentaddress,"26/440 , Varghese Egila , Sasaram - 435354","26/440, Varghese Zila, Sasaram-435354"
3028,VIT_895,gender,Make,Male
3029,VIT_895,bloodgroup,AB #,AB+
3030,VIT_895,experience1,9 years at Bhatia Kannan and Maud,9 years at Bhatia  Kannan and Mand
3031,VIT_895,qualification,10th Pass .,10th Pass
3032,VIT_895,languageknown,"Hindi , Kannada .","Hindi, Kannada"
3033,VIT_895,referencescmob2,Andrew Prasad - 894319898,Andrew Prasad - 8943198983
3034,VIT_895,pancard,HWG-FB 3900 x .,HWGFB3900X
3035,VIT_895,maritalstatus,Married .,Married
3036,VIT_895,contactnumber,7547921552 .,7547921552
3037,VIT_895,AlternateNo,83s286 2765 .,8352862765
3038,VIT_895,place,Ireneh .,Ranchi
3039,VIT_895,candidatename,Tanish Pingle .,Tanish Pingle
3040,VIT_895,referencescmob1,Ansali chakrabarti - 9144091908,Anjali Chakrabarti - 9449099808
3041,MIT_361,nationality,Indian .,Indian
3042,MIT_361,Dateofbirth,1/3/984 .,01-03-1984
3043,MIT_361,Fatherhusbandname,Anthony Buch .,Anthony Buch
3044,MIT_361,permanentaddress,"87/69 , Kala Uncle , Hapur-944716","87/69, Kala Circle, Hapur-944716"
3045,MIT_361,experience,I Years at Sastry Inc.,1 years at Sastry Inc
3046,MIT_361,date,09 (13 ( 2024 .,9/13/2024
3047,MIT_361,presentaddress,"H. No.695 , Agrawal Nagar , Bardhaman 894854","H.No. 695, Agrawal Nagar, Bardhaman 894854"
3048,MIT_361,gender,male .,Male
3049,MIT_361,bloodgroup,at,A+
3050,MIT_361,experience1,6 years at Deshpande Iyengan and Bassi,6 years at Deshpande  Iyengar and Bassi
3051,MIT_361,qualification,Graduate .,Graduate
3052,MIT_361,languageknown,"English , Benghi , Malayalam","English, Bengali, Malayalam"
3053,MIT_361,aadhaarcard,6 20382000000,620000000000.0
3054,MIT_361,referencescmob2,Samaksh Mukhopadhyay - 7T242I 0985,Samaksh Mukhopadhyay - 7724210985
3055,MIT_361,pancard,LNSBT 888 2K.,LNSBT8882K
3056,MIT_361,maritalstatus,single .,Single
3057,MIT_361,contactnumber,9 894 639477,9894639477
3058,MIT_361,AlternateNo,7264 666656,7264666656
3059,MIT_361,place,Thiruvanthapuram,Thiruvananthapuram
3060,MIT_361,candidatename,Tanny Buch .,Tanay Buch
3061,MIT_361,referencescmob1,Yutika Dhahimal - 964220785,Yutika Dhaliwal - 9642207785
3062,MIT_266,nationality,Indian,Indian
3063,MIT_266,Dateofbirth,"6/9,2004",06-09-2004
3064,MIT_266,Fatherhusbandname,Devansh Sen .,Devansh Sen
3065,MIT_266,permanentaddress,"801 , Chopra Chowk , Berhampur-62113","807, Chopra Chowk, Berhampur-621136"
3066,MIT_266,experience,2 years at Kapoor Bobal and contrac,2 years at Kapoor  Bobal and Contractor
3067,MIT_266,date,08 (06 ) 2023 .,08-06-2023
3068,MIT_266,presentaddress,"52/46 , Yadaw Road , Anantapuriam 116318","52/46, Yadav Road, Anantapuram 116318"
3069,MIT_266,gender,male .,Male
3070,MIT_266,bloodgroup,AB -,AB-
3071,MIT_266,experience1,3 years at Duff Group,3 years at Dutt Group
3072,MIT_266,qualification,diploma .,Diploma
3073,MIT_266,aadhaarcard,699 285000000,699000000000.0
3074,MIT_266,referencescmob2,Benjamin Thakurt - 9418395843,Benjamin Thakur - 9418395843
3075,MIT_266,maritalstatus,married .,Married
3076,MIT_266,contactnumber,"malayalam , in arathi , Hindi",8481499940
3077,MIT_266,AlternateNo,880289138 3,8802891383
3078,MIT_266,place,Grang tok .,Gangtok
3079,MIT_266,candidatename,Ansh Sen .,Ansh Sen
3080,MIT_266,referencescmob1,Rakoka Dhazi -9934214042,Raksha Dhar - 9934214042
3081,VIT_876,nationality,Indian,Indian
3082,VIT_876,Dateofbirth,8 (18 ( 2005 .,8/18/2005
3083,VIT_876,Fatherhusbandname,August Pandet .,Ayush Pandit
3084,VIT_876,permanentaddress,"865 , Dalal , Phusso 528390","865, Dalal, Phusro 528390"
3085,VIT_876,experience,5 years at Mohan and Sons,5 years at Mohan and Sons
3086,VIT_876,presentaddress,"61/02 , Padmanabhan circle , Aligarh","61/02, Padmanabhan Circle, Aligarh 382552"
3087,VIT_876,gender,male .,Male
3088,VIT_876,bloodgroup,B -,B-
3089,VIT_876,experience1,greats at Dubey Parekh and Sidney,5 years at Dubey  Parekh and Sidhu
3090,VIT_876,qualification,10th Pass .,10th Pass
3091,VIT_876,languageknown,"Marathi , Kannada , Gujarati , English .","Marathi, Kannada, Gujarati, English"
3092,VIT_876,referencescmob2,Vrinda Icanda - T6569 b 3240 .,Vrinda Kanda - 7656963240
3093,VIT_876,pancard,BNVDH 2/7A U.,BNVDH2772U
3094,VIT_876,maritalstatus,single .,Single
3095,VIT_876,contactnumber,97 9 9 9.58.37 .,9799995837
3096,VIT_876,AlternateNo,"71 1/4,0 4.75 ) .",7114404751
3097,VIT_876,place,chandigarh .,Chandigarh
3098,VIT_876,candidatename,Kalpit Pandit .,Kalpit Pandit
3099,VIT_876,referencescmob1,Robert Aurora -838559164,Robert Aurora - 8385599164
3100,TCE_1346,nationality,indian .,Indian
3101,TCE_1346,Dateofbirth,9/3/ 2002 .,9/3/2002
3102,TCE_1346,Fatherhusbandname,Shaurya Bhat .,Shaurya Bhat
3103,TCE_1346,permanentaddress,"21 , Badmi' Circle , Gurgaon 056553","21, Badami Circle, Gurgaon 056553"
3104,TCE_1346,experience,I year at Hedge Divan and Divar-,1 years at Hegde  Divan and Divan
3105,TCE_1346,date,06/10/2022 .,6/10/2022
3106,TCE_1346,presentaddress,"801 , Zachariah Mary , Madhyangram 281975","801, Zachariah Marg, Madhyamgram 281975"
3107,TCE_1346,gender,female .,Female
3108,TCE_1346,bloodgroup,Btvc .,B+
3109,TCE_1346,experience1,a years at Bhalla-Buch .,9 years at Bhalla-Buch
3110,TCE_1346,qualification,graduate .,Graduate
3111,TCE_1346,languageknown,"Tamil , Gujarati , Bengali , Marathi","Tamil, Gujarati, Bengali, Marathi"
3112,TCE_1346,referencescmob2,Radhika Tailon - 7165853815,Radhika Tailor - 7765853815
3113,TCE_1346,maritalstatus,single .,Single
3114,TCE_1346,contactnumber,8011860140 .,8011860140
3115,TCE_1346,AlternateNo,9669830387 .,9669830337
3116,TCE_1346,place,Chandigarh .,Chandigarh
3117,TCE_1346,candidatename,Watika Bhat,Watika Bhat
3118,TCE_1346,referencescmob1,Arrin Bedi - 788730.306,Arin Bedi - 7887305306
3119,VIT_782,nationality,Indian .,Indian
3120,VIT_782,Dateofbirth,5/1911976 .,5/19/1976
3121,VIT_782,Fatherhusbandname,Hitesh Sawhney .,Hitesh Sawhney
3122,VIT_782,permanentaddress,"46 , Sachar Marg , Darbhanga 217124","46, Sachar Marg, Darbhanga 217124"
3123,VIT_782,experience,5 Years at De Rama and Natt,5 years at De  Rama and Natt
3124,VIT_782,date,06/10/2025 .,6/10/2025
3125,VIT_782,presentaddress,"H.NO. 497 , Chanda , Mumbai-721806","H.No. 497, Chanda, Mumbai-712806"
3126,VIT_782,gender,Female .,Female
3127,VIT_782,bloodgroup,0 t,O+
3128,VIT_782,experience1,2 Years at Subramanian Naidu and Bava,2 years at Subramaniam  Naidu and Bava
3129,VIT_782,qualification,Graduate .,Graduate
3130,VIT_782,languageknown,"Marathi , Hindi , Malayalam .","Marathi, Hindi, Malayalam"
3131,VIT_782,aadhaarcard,"2,953 9,000,000 ...",295390000000
3132,VIT_782,referencescmob2,Xiti Konda - 7486015373 .,Xiti Konda - 7486015373
3133,VIT_782,maritalstatus,Married .,Married
3134,VIT_782,contactnumber,7749 337925 .,7749337925
3135,VIT_782,AlternateNo,72788 06854 .,7278806854
3136,VIT_782,place,Mumbai,Mumbai
3137,VIT_782,candidatename,Yadavi Sawhney,Yadavi Sawhney
3138,VIT_782,referencescmob1,Jyoti Ramakrishnan -9936554816 .,Jyoti Ramakrishnan - 9936554816
3139,VIT_707,nationality,Indian,Indian
3140,VIT_707,Dateofbirth,11 (5 ( 2003 .,11-05-2003
3141,VIT_707,Fatherhusbandname,Omkaar Ravi .,Omkaar Ravi
3142,VIT_707,permanentaddress,"an ( 414 4 , Ram Gianj , Gwayalipr.","91/744, Ram Ganj, Gwalior 387621"
3143,VIT_707,experience,9 years at Davis PLC .,9 years at Dass PLC
3144,VIT_707,date,06 1 2/2023 .,6/22/2023
3145,VIT_707,presentaddress,"tojrob , Bakshi Nagar , Darbhanga","70/706, Bakshi Nagar, Darbhanga 143370"
3146,VIT_707,gender,female .,Female
3147,VIT_707,bloodgroup,a b -,AB-
3148,VIT_707,experience1,6 years at Naiche Saraf Watson,6 years at Naidu  Saraf and Wason
3149,VIT_707,qualification,12th pass .,12th Pass
3150,VIT_707,languageknown,"Malayalam , Tamil , Marathi","Malayalam, Tamil, Marathi"
3151,VIT_707,aadhaarcard,237100000000 .0,237000000000.0
3152,VIT_707,referencescmob2,Abeer Nain - 1944-341840 .,Abeer Nair - 7944341840
3153,VIT_707,maritalstatus,single .,Single
3154,VIT_707,contactnumber,1268525837 .,7268525837
3155,VIT_707,AlternateNo,8 2 4/9 4/234,8247944234
3156,VIT_707,place,Thiruvannahthapuram,Thiruvananthapuram
3157,VIT_707,candidatename,Kuishna Ravi .,Krisha Ravi
3158,VIT_707,referencescmob1,Vanya Suvei - 9081740539,Vanya Suri - 9081740539
3159,TCE_1058,nationality,Indian,Indian
3160,TCE_1058,Dateofbirth,a list1967,9/15/1967
3161,TCE_1058,Fatherhusbandname,siddharth bank,Siddharth Pant
3162,TCE_1058,permanentaddress,"H.NO.592 . Gupta , Naihati- 8900085 .","H.No. 592, Gupta, Naihati-890885"
3163,TCE_1058,experience,6 years at Barman - Joshi .,6 years at Barman-Joshi
3164,TCE_1058,presentaddress,"82. Thaken Street , Buxar-614109","82, Thaker Street, Buxar-614109"
3165,TCE_1058,gender,male .,Male
3166,TCE_1058,bloodgroup,B-,B-
3167,TCE_1058,experience1,1 years at mandal naraen's pector .,1 years at Mandal  Narain and Doctor
3168,TCE_1058,qualification,Diploma .,Diploma
3169,TCE_1058,languageknown,Marathi Kannada,"Marathi, Kannada"
3170,TCE_1058,referencescmob2,Christopher Kapadra - 76751 28472 .,Christopher Kapadia - 7675128472
3171,TCE_1058,maritalstatus,married .,Married
3172,TCE_1058,contactnumber,74947 53702 .,7494753702
3173,TCE_1058,AlternateNo,84129 76426 .,8412976426
3174,TCE_1058,candidatename,victor pant,Victor Pant
3175,TCE_1058,referencescmob1,pallavi Aurora 0. 97789 36382 .,Pallavi Aurora - 9778936382
3176,MIT_2,nationality,Indian .,Indian
3177,MIT_2,Dateofbirth,3 ( 18 ( 1966 .,3/13/1966
3178,MIT_2,Fatherhusbandname,Jackson Buck .,Jackson Buch
3179,MIT_2,permanentaddress,"H.NO.13 , Murby , Panckeula Y24238","H.No. 13, Murty, Panchkula 724238"
3180,MIT_2,experience,8 years at Mall-setty .,8 years at Mall-Setty
3181,MIT_2,date,04 (01 (2023 .,04-01-2023
3182,MIT_2,presentaddress,"41 ( 928 , Jade Yang , Nadiad 835030","41/928, Gade Ganj, Nadiad 835030"
3183,MIT_2,gender,Fennale .,Female
3184,MIT_2,bloodgroup,0 -,O-
3185,MIT_2,experience1,"8 years at Patla Yaba and Prabhakap ,",8 years at Patla  Gaba and Prabhakar
3186,MIT_2,qualification,graduate .,Graduate
3187,MIT_2,languageknown,"Bengali , Kannada .","Bengali, Kannada"
3188,MIT_2,aadhaarcard,1926 16000000,793000000000.0
3189,MIT_2,referencescmob2,Theodore Devi - 1510354330,Theodore Devi - 7570354330
3190,MIT_2,maritalstatus,married .,Married
3191,MIT_2,contactnumber,9578633073 .,9578633073
3192,MIT_2,AlternateNo,9350603887 .,9350603887
3193,MIT_2,place,Bengalum .,Bengaluru
3194,MIT_2,candidatename,Mohini Buch .,Mohini Buch
3195,MIT_2,referencescmob1,Priya Restogi - 8529969154,Priya Rastogi - 8529969154
3196,TCE_1131,nationality,Indian .,Indian
3197,TCE_1131,Dateofbirth,12/30 ( 2006 .,12/30/2006
3198,TCE_1131,Fatherhusbandname,Jacob Dhar .,Jacob Dhar
3199,TCE_1131,permanentaddress,"07 , Yogi Marg , Bardhamann 491185","07, Yogi Marg, Bardhaman 491185"
3200,TCE_1131,experience,4 YEARS AT Lacharia Randhawa and Kade,4 years at Zacharia  Randhawa and Kade
3201,TCE_1131,date,08 (29 (2023 .,8/29/2023
3202,TCE_1131,presentaddress,"H.NO. 67 , Sachdeva Circle , Thane-816919","H.No. 67, Sachdeva Circle, Thane-816919"
3203,TCE_1131,gender,male .,Male
3204,TCE_1131,bloodgroup,B-,B-
3205,TCE_1131,experience1,Q YEARS AT CHANDRA BARAD AND SAINI,2 years at Chandra  Barad and Saini
3206,TCE_1131,qualification,10th pass .,10th Pass
3207,TCE_1131,languageknown,"Telugu , Kannada , Gujarati","Telugu, Kannada, Gujarati"
3208,TCE_1131,referencescmob2,"Adya Ganesan - 7,500-414-33 .",Adya Ganesan - 7850041433
3209,TCE_1131,maritalstatus,single .,Single
3210,TCE_1131,contactnumber,80954 30588,8095430588
3211,TCE_1131,AlternateNo,999683 9 610,9996839610
3212,TCE_1131,place,Kolkata .,Kolkata
3213,TCE_1131,candidatename,Anirudh Dhar .,Anirudh Dhar
3214,TCE_1131,referencescmob1,British Cherian - 78 15069 3/,Brijesh Cherian - 7875069311
3215,TCE_1207,nationality,Indian,Indian
3216,TCE_1207,Dateofbirth,4/41 1996 .,4/14/1996
3217,TCE_1207,Fatherhusbandname,Antrudh pua .,Anirudh Dua
3218,TCE_1207,permanentaddress,"H.NO. 14 , Sindhu Nagar , Dhuleh41-56","H.No. 74, Sidhu Nagar, Dhule 441756"
3219,TCE_1207,experience,Loyeans at Bhatnagar - Balq,10 years at Bhatnagar-Bala
3220,TCE_1207,date,12 ( 08 (2023 .,12/8/2023
3221,TCE_1207,presentaddress,"H.NO.968.had , Jamalpur 4.486","H.No. 963, Lad, Jamalpur 488146"
3222,TCE_1207,gender,Male .,Male
3223,TCE_1207,bloodgroup,a btm,AB+
3224,TCE_1207,experience1,A years at chaudhry & sons .,4 years at Chaudhry and Sons
3225,TCE_1207,qualification,12th pass .,12th Pass
3226,TCE_1207,languageknown,"Bengali "" Telugu , Hindi","Bengali, Telugu, Hindi"
3227,TCE_1207,referencescmob2,Aucney chahal - 85449140369 .,Quincy Chahal - 8549740359
3228,TCE_1207,maritalstatus,single .,Single
3229,TCE_1207,contactnumber,T3016 2/7.3 .,7301621723
3230,TCE_1207,AlternateNo,80 3552888 0,8035528880
3231,TCE_1207,place,Dmphal,Imphal
3232,TCE_1207,candidatename,Feyaz Dua,Fiyaz Dua
3233,TCE_1207,referencescmob1,Lekha chakraborty - 9628569696,Lekha Chakraborty - 9628569696
3234,VIT_706,nationality,Indian,Indian
3235,VIT_706,Dateofbirth,9 (2/ 1988 .,9/23/1988
3236,VIT_706,Fatherhusbandname,Gauvav Ramesh .,Gaurav Ramesh
3237,VIT_706,permanentaddress,"H.NO. 32 , Golla Road , Munggreos .","H.No. 32, Golla Road, Munger 009805"
3238,VIT_706,experience,3 years at Dewan Bedi Kannan,3 years at Dewan  Bedi and Kannan
3239,VIT_706,date,04 ( 15 (2 024 .,4/15/2024
3240,VIT_706,presentaddress,"Hino. 256 , Ghagara chowsky's","H.No. 256, Goyal Chowk, Bhatpara 008578"
3241,VIT_706,gender,Male .,Male
3242,VIT_706,bloodgroup,0 t,O+
3243,VIT_706,experience1,It years at Dutt Singh and Joshi .,4 years at Dutt  Singh and Joshi
3244,VIT_706,qualification,Diploma .,Diploma
3245,VIT_706,languageknown,"Telugu , English , Bergali","Telugu, English, Bengali"
3246,VIT_706,aadhaarcard,8164.91000000 . D,816000000000.0
3247,VIT_706,referencescmob2,"Batesubramanian - 8,0006.2823",Samesh Balasubramanian - 8700612823
3248,VIT_706,maritalstatus,Married .,Married
3249,VIT_706,contactnumber,1 544 2 44 885,7544244885
3250,VIT_706,AlternateNo,756 983 772m .,7569837720
3251,VIT_706,place,Kolkaka .,Kolkata
3252,VIT_706,candidatename,Rachit Ramesh,Rachit Ramesh
3253,VIT_706,referencescmob1,Simon Reddy - 9110638119,Simon Reddy - 9110638119
3254,MIT_390,nationality,Indian .,Indian
3255,MIT_390,Dateofbirth,blib ( 1989 .,6/16/1989
3256,MIT_390,Fatherhusbandname,Matthew Menson .,Matthew Menon
3257,MIT_390,permanentaddress,"63 , Nadig Street , Museaglampur 27975","63, Nadig Street, Muzaffarpur 277752"
3258,MIT_390,experience,10 years at Moody PLC,10 years at Mody PLC
3259,MIT_390,date,""" 1/06 ) 2023 .",11-06-2023
3260,MIT_390,presentaddress,"08 , Provatad Nagar , Guma 1957 7","02, Prasad Nagar, Guna 195377"
3261,MIT_390,gender,male .,Male
3262,MIT_390,bloodgroup,b t .,B+
3263,MIT_390,experience1,A years at Talta Tsivedi and Narayana .,8 years at Tata  Trivedi and Narayanan
3264,MIT_390,qualification,10th Pass .,10th Pass
3265,MIT_390,languageknown,"Telugu , Kannada , Marathi , Gujarati","Telugu, Kannada, Marathi, Gujarati"
3266,MIT_390,aadhaarcard,baza be now000,698000000000.0
3267,MIT_390,referencescmob2,omya Buck - 799087bbg.3,Omya Buch - 7990876693
3268,MIT_390,maritalstatus,Married .,Married
3269,MIT_390,contactnumber,8 3/8 58.5 ) .,8328583151
3270,MIT_390,AlternateNo,765 6074gh2,7656074942
3271,MIT_390,place,Raipun .,Raipur
3272,MIT_390,candidatename,Maanav Menon .,Maanav Menon
3273,MIT_390,referencescmob1,Jagrati Duke - 8053197641 .,Jagrati Dube - 8083197841
3274,MIT_131,nationality,Indian .,Indian
3275,MIT_131,Dateofbirth,12 ( 15 ( 2004 .,12/15/2004
3276,MIT_131,Fatherhusbandname,george Iyengar .,George Iyengar
3277,MIT_131,permanentaddress,"875 , goyal , aligarch 566383","875, Goyal, Aligarh 566383"
3278,MIT_131,experience,3 years at Balakrishnan -chana,3 years at Balakrishnan-Chana
3279,MIT_131,date,"OFF. "" 2024 .",07-11-2024
3280,MIT_131,presentaddress,"893 , Sir circle , adoni 833428","893, Bir Circle, Adoni 833428"
3281,MIT_131,gender,male .,Male
3282,MIT_131,bloodgroup,B-,B-
3283,MIT_131,experience1,9 years at mall PLC .,9 years at Mall PLC
3284,MIT_131,qualification,12th pass .,12th Pass
3285,MIT_131,languageknown,"Bengali , hinder , Telugu , Tamil","Bengali, Hindi, Telugu, Tamil"
3286,MIT_131,aadhaarcard,"78.7.124,000000",787000000000.0
3287,MIT_131,referencescmob2,unnati choudhary - 9573750509,Unnati Choudhary - 9573750509
3288,MIT_131,maritalstatus,single .,Single
3289,MIT_131,contactnumber,9295 50658 8,9295506558
3290,MIT_131,AlternateNo,9 8.329 9593 .,9853299593
3291,MIT_131,place,chemnai .,Chennai
3292,MIT_131,candidatename,harshil Iyengar .,Harshil Iyengar
